user_id,user_bio,tokens,state,region,ls_tokens,new_tokens,cluster,genre
126732057.0,"Father, Husband; Addict of Reason, Design, Tech & History; Novice Dev; Production & Lighting Designer - MadXD, LLC",father husband addict reason design tech history novice dev production light designer madxd llc,FL,South,"['father', 'husband', 'addict', 'reason', 'design', 'tech', 'history', 'novice', 'production', 'light', 'designer', 'madxd']",father husband addict reason design tech history novice production light designer madxd,9,happy
711790076.0,twenty one🥂| on the pursuit of happiness☀️| yess I am a gemini ♊︎ | x.e ♡,pursuit happiness yess gemini,CA,West,"['pursuit', 'happiness', 'yess', 'gemini']",pursuit happiness yess gemini,50,punkrock
1.47e+18,Hey I'm a crypto investor im very self sustainable and I'm one of the lucky ones invested in dogecoin at$0.04 I can show you a lot of ways to make $from crypto.,hey crypto investor self sustainable lucky ones invest dogecoin lot ways crypto,FL,South,"['hey', 'crypto', 'self', 'sustainable', 'lucky', 'ones', 'invest', 'dogecoin', 'lot', 'ways', 'crypto']",hey crypto self sustainable lucky ones invest dogecoin lot ways crypto,22,ambient
293946237.0,"I live to serve. Grateful Member of The Church of Jesus Christ of Latter-Day Saints.

Proud American🇺🇸.

No Hate.

A #DezNat Founding Father @Ch_JesusChrist",live serve grateful member church jesus christ day saint proud american hate found father,PA,Northeast,"['live', 'serve', 'grateful', 'church', 'jesus', 'christ', 'saint', 'proud', 'american', 'hate', 'found', 'father']",live serve grateful church jesus christ saint proud american hate found father,46,dancehall
2566508959.0,yes i hate myself,yes hate,CA,West,"['yes', 'hate']",yes hate,15,comedy
8.86e+17,"🖤I live for the underground🖤



😈",live underground,TX,Southwest,"['live', 'underground']",live underground,26,honkytonk
2261744802.0,"Wife - Dachshund momma, MS Warrior,",wife dachshund momma warrior,KS,Midwest,"['wife', 'dachshund', 'momma', 'warrior']",wife dachshund momma warrior,31,romance
25134414.0,"We may encounter many defeats, but we must not be defeated. 
Maya Angelou",encounter defeat defeat maya angelou,NY,Northeast,"['encounter', 'defeat', 'defeat', 'maya', 'angelou']",encounter defeat defeat maya angelou,0,punkrock
27192537.0,Meticulous. Gifted. Professional. Yet at times crazy!!,meticulous gift professional time crazy,TX,Southwest,"['meticulous', 'gift', 'professional', 'time', 'crazy']",meticulous gift professional time crazy,28,latino
910982772.0,Beauty Obsessed | TheLexyreptiles on Instagram 🎥 | Matty 💕💍,beauty obsess thelexyreptiles instagram matty,NY,Northeast,"['beauty', 'obsess', 'thelexyreptiles', 'instagram', 'matty']",beauty obsess thelexyreptiles instagram matty,44,minimaltechno
283501754.0,West Philadelphia born & raised... Keep a HU$TLE! |215 H6️⃣0️⃣D| Athletics... #5xNationalChamp,west philadelphia bear raise tle athletics xnationalchamp,PA,Northeast,"['west', 'philadelphia', 'bear', 'raise', 'tle', 'athletics', 'xnationalchamp']",west philadelphia bear raise tle athletics xnationalchamp,37,punkrock
9.78e+17,"Here for shits, giggles and booty jiggles.",shit giggle booty jiggle,CA,West,"['shit', 'giggle', 'booty', 'jiggle']",shit giggle booty jiggle,0,punkrock
4457464407.0,"NO DM’S. Born in New York’s Hudson Valley, will not back down, Mom, wife, animal lover, liberal",bear new york hudson valley mom wife animal lover libera,AL,South,"['bear', 'new', 'york', 'hudson', 'mom', 'wife', 'animal', 'lover', 'libera']",bear new york hudson mom wife animal lover libera,28,latino
1.07e+18,"Just a goofy, stubborn, smart, freaky guy from Memphis, TN that’s works two jobs just to make it!!! Not much else to know lol 😉 SC:peejae2000 IG: lightonepj34",goofy stubborn smart freaky guy memphis work job know lol peejae lightonepj,TN,South,"['goofy', 'stubborn', 'smart', 'freaky', 'guy', 'memphis', 'work', 'lol', 'peejae', 'lightonepj']",goofy stubborn smart freaky guy memphis work lol peejae lightonepj,45,acoustic
1281639409.0,"Mental Health Professional, coffee fanatic, aviation,  travel.",mental health professional coffee fanatic aviation travel,CT,Northeast,"['mental', 'health', 'professional', 'coffee', 'fanatic', 'aviation', 'travel']",mental health professional coffee fanatic aviation travel,50,punkrock
31329088.0,I’m a Music producer and artist and some time I do Comedy skits check me out link in my bio 🌪💨💨,music producer artist time comedy skits check link bio,LA,South,"['music', 'producer', 'artist', 'time', 'comedy', 'skits', 'check', 'bio']",music producer artist time comedy skits check bio,24,jazz
9.19e+17,👑 IG: DoreenRoss |25 |Cosmetologist 👑 living my best life w/ @MrsDedicated_24 ❤️☺️Peace & Love 🌻🌈,doreenross cosmetologist live best life peace love,IA,Midwest,"['doreenross', 'cosmetologist', 'live', 'best', 'life', 'peace', 'love']",doreenross cosmetologist live best life peace love,26,honkytonk
2788244620.0,Poka Beanz Projects 305✈757✈808❗️FAV AND RT MY PINNED TWEET #ILLRETURN💯,poka beanz project fav pin tweet,HI,West,"['poka', 'beanz', 'project', 'fav', 'tweet']",poka beanz project fav tweet,13,songwriter
1.42e+18,"I ❤️my “FRAMILY” That knows I’m a Monstrosity but ❤️’s me Anyway, I’m Loyal, Brutality Honest & Crazy as They Come. So “Roll the Dice & Move Ur Mice”🥴❤️🥴",framily know monstrosity loyal brutality honest crazy come roll dice mice,MI,Midwest,"['framily', 'monstrosity', 'loyal', 'brutality', 'honest', 'crazy', 'roll', 'dice', 'mice']",framily monstrosity loyal brutality honest crazy roll dice mice,28,latino
1.01e+18,"Columbia, SC rock band that does covers and originals!!",columbia rock band cover originals,SC,South,"['columbia', 'rock', 'band', 'cover', 'originals']",columbia rock band cover originals,2,punk
629386153.0,"Vegas Based Publish Portrait Photographer And Content Creator 
The Streets Podcast 
IG rodwashphotography & rwphotographyshowcase",vegas base publish portrait photographer content creator streets podcast,NV,West,"['vegas', 'base', 'publish', 'portrait', 'photographer', 'content', 'creator', 'streets', 'podcast']",vegas base publish portrait photographer content creator streets podcast,30,pop
319644735.0,ODU | IT Operations Manager | #Cowboysnation,odu operations manager,VA,South,"['odu', 'operations', 'manager']",odu operations manager,12,edm
1.34e+18,🇯🇴🇮🇹 - he/him - huge fan of entertainment - @USC Business Cinematic Arts (BCA) student,huge fan entertainment business cinematic arts bca student,CA,West,"['fan', 'entertainment', 'business', 'cinematic', 'arts', 'bca', 'student']",fan entertainment business cinematic arts bca student,54,rockabilly
19172977.0,Disney Merch & Parks. Disneyland Dream Key. Disney Bar Hopper. Tik Tok Creator. Simpson’s Quote Generator. Tweets are my own.,disney merch park disneyland dream key disney bar hopper tik tok creator simpson quote generator tweet,CA,West,"['disney', 'merch', 'disneyland', 'dream', 'key', 'disney', 'bar', 'hopper', 'tik', 'tok', 'creator', 'simpson', 'quote', 'generator', 'tweet']",disney merch disneyland dream key disney bar hopper tik tok creator simpson quote generator tweet,43,groove
174913128.0,"#WhiteSox, #BullsNation, #Blackhawks, #DePaul, #Gamer, and Overall Nerd. My heart and soul @GypsyQueenLuv88 💚",overall nerd heart soul,IL,Midwest,"['overall', 'nerd', 'heart', 'soul']",overall nerd heart soul,50,punkrock
114546178.0,"Formerly Ex-Pro Rabies 🎮
Host | Emcee | Caster🎙
Twitch Streamer 🎥
@FordModels Talent 👈
15 years in Esports⚡
Business : JJacobson@fordmodels.com",pro rabies host emcee caster twitch streamer talent years esports business jjacobson com,NY,Northeast,"['pro', 'rabies', 'emcee', 'caster', 'twitch', 'streamer', 'talent', 'esports', 'business', 'jjacobson']",pro rabies emcee caster twitch streamer talent esports business jjacobson,54,rockabilly
1.46e+18,"Artist. God Fearing Peace Loving Man of the people!!! Father of 3,(2 on earth,1with God)LLBM😇😇😇🫂🫂🫂🙏🏿🙏🏿🙏🏿🆙🦇🦇🦇🕊️🕊️🕊️FlyHi---GrandFather oF 4",artist god fear peace love man people father earth god llbm flyhi grandfather,CA,West,"['artist', 'god', 'fear', 'peace', 'love', 'man', 'people', 'father', 'earth', 'god', 'llbm', 'flyhi', 'grandfather']",artist god fear peace love man people father earth god llbm flyhi grandfather,51,country
1.2e+18,The Original Zone 6 Nike Boy 🏚🧱 #nikes video link in the bio📽🎬📺 @youtube @Nikeboyzeke Booking and features: nikeboyzeke@icloud.com,original zone nike boy video link bio book feature nikeboyzeke com,GA,South,"['original', 'zone', 'nike', 'boy', 'video', 'bio', 'book', 'feature', 'nikeboyzeke']",original zone nike boy video bio book feature nikeboyzeke,21,gospel
2985084056.0,5’11 Virgo ♍️,virgo,CA,West,['virgo'],virgo,47,heavymetal
7.16e+17,Snapchat: sensational1023,snapchat sensational,IL,Midwest,"['snapchat', 'sensational']",snapchat sensational,43,groove
1.08e+18,live in the Gateway to Monument Valley. Wow,gateway monument valley wow,AZ,Southwest,"['gateway', 'monument', 'wow']",gateway monument wow,0,punkrock
2197406902.0,views my own || Expo Øriginal🌅 || #pfizerPham,view expo øriginal,CA,West,"['expo', 'øriginal']",expo øriginal,0,punkrock
1.25e+18,Ts Mya Flawless internationally known True http://Goddess. My ig is Pretty_Cash_Doll if you want it RAW & UNCUT LINK BELOW http://Onlyfans.com/myaflawless3793,mya flawless internationally know true pretty cash doll want raw uncut link,CT,Northeast,"['mya', 'flawless', 'internationally', 'pretty', 'cash', 'doll', 'want', 'raw', 'uncut']",mya flawless internationally pretty cash doll want raw uncut,13,songwriter
409282204.0,Personal/Performance Trainer @ PFP💢 Defensive Backs Coach At South Charleston High School,personal performance trainer pfp defensive back coach south charleston high schoo,WV,South,"['personal', 'performance', 'trainer', 'pfp', 'defensive', 'back', 'coach', 'south', 'charleston', 'high', 'schoo']",personal performance trainer pfp defensive back coach south charleston high schoo,32,acoustic
34930138.0,"Syndication of National Weather Service Office Pendleton, OR. Unmonitored, contact @akrherz who developed this.",syndication national weather service office pendleton unmonitored contact develop,OR,West,"['national', 'weather', 'service', 'office', 'pendleton', 'unmonitored', 'contact', 'develop']",national weather service office pendleton unmonitored contact develop,16,anime
1.24e+18,Hssu’23🐝 ig:kaajbunny 🥴💕 STL📍 Yt: KaayBunnyENT,hssu kaajbunny stl kaaybunnyent,MO,Midwest,"['hssu', 'kaajbunny', 'kaaybunnyent']",hssu kaajbunny kaaybunnyent,0,punkrock
481513281.0,YaFavorite Chubbs 💦 AMOS: Orig.Sweetassk,yafavorite chubbs amos orig sweetass,TX,Southwest,"['yafavorite', 'chubbs', 'amos', 'orig', 'sweetass']",yafavorite chubbs amos orig sweetass,0,punkrock
8.42e+17,Sports NFL NBA NCAA Basketball NCAA Football PE Teacher #PS4 #FlawdaBoy #Sagittarius #Buccaneers4lyfe #Husband #animelover #OGBleachfan,sport nfl nba ncaa basketball ncaa football teacher,FL,South,"['sport', 'nfl', 'nba', 'ncaa', 'basketball', 'ncaa', 'football', 'teacher']",sport nfl nba ncaa basketball ncaa football teacher,34,afrobeat
1.22e+18,Tweets from this account do not reflect the views or opinions of 𝕮𝖔𝖋𝖋𝖎𝖓𝖟. Wanna get to know me? Join my discord loser!,tweet account reflect view opinions 𝕮𝖔𝖋𝖋𝖎𝖓𝖟 wanna know join discord loser,IL,Midwest,"['tweet', 'account', 'reflect', 'opinions', '𝕮𝖔𝖋𝖋𝖎𝖓𝖟', 'wanna', 'discord', 'loser']",tweet account reflect opinions 𝕮𝖔𝖋𝖋𝖎𝖓𝖟 wanna discord loser,20,disco
3588893063.0,"God, family and The U! Relax, it’s Twitter. Be kind. Love more. Pay it forward. Crazy CaneAholic. ❤️Heat, Dolphins 🐬, Marlins.",god family relax twitter kind love pay forward crazy caneaholic heat dolphins marlins,GA,South,"['god', 'family', 'relax', 'twitter', 'kind', 'love', 'pay', 'forward', 'crazy', 'caneaholic', 'heat', 'dolphins', 'marlins']",god family relax twitter kind love pay forward crazy caneaholic heat dolphins marlins,47,heavymetal
9.42e+17,"I'm a Father First...
Vols🍊 Titans🗡 Reds⚾️",father vols titans reds,TN,South,"['father', 'vols', 'titans', 'reds']",father vols titans reds,9,happy
1138299596.0,"A stream of consciousness, mostly about politics",stream consciousness politics,MI,Midwest,"['stream', 'consciousness', 'politics']",stream consciousness politics,6,rnb
1654482829.0,"𝕊ℍ𝔸ℝ𝔼 𝕄𝕐 ℙ𝕀ℕℕ𝔼𝔻 𝕋𝕎𝔼𝔼𝕋! • 🦄Unicorn Furry • Bed&Breakfast host in Orlando, FL • Telegram: PupQueen • 18+ AfterDark: @ThePupQueen",𝕊ℍ𝔸ℝ𝔼 ℙ𝕀ℕℕ𝔼𝔻 𝕋𝕎𝔼𝔼𝕋 unicorn furry bed breakfast host orlando telegram pupqueen afterdark,OR,West,"['𝕊ℍ𝔸ℝ𝔼', 'ℙ𝕀ℕℕ𝔼𝔻', '𝕋𝕎𝔼𝔼𝕋', 'unicorn', 'furry', 'bed', 'breakfast', 'orlando', 'telegram', 'pupqueen', 'afterdark']",𝕊ℍ𝔸ℝ𝔼 ℙ𝕀ℕℕ𝔼𝔻 𝕋𝕎𝔼𝔼𝕋 unicorn furry bed breakfast orlando telegram pupqueen afterdark,5,rock
7.28e+17,"writer, activist, walked by my dogs, DeadHead, lover of truth, beauty & compassion. #Indivisible #FBR #MeToo #BLM #Cult45 #BidenHarris2020",writer activist walk dog deadhead lover truth beauty compassion,WA,West,"['writer', 'activist', 'walk', 'dog', 'deadhead', 'lover', 'truth', 'beauty', 'compassion']",writer activist walk dog deadhead lover truth beauty compassion,41,funk
2993590598.0,sc - benjis6 | #RIPDJ💙| 2 Timothy 1:7🙏🏿,benjis timothy,TX,Southwest,"['benjis', 'timothy']",benjis timothy,0,punkrock
707128075.0,"24. He/Him. Alleged Good Person. “If you think these kinds of thoughts are insufferable to listen to, you should try living with them.” -Tony Goldmark",allege good person think kinds thoughts insufferable listen try live tony goldmar,LA,South,"['allege', 'good', 'person', 'think', 'kinds', 'thoughts', 'insufferable', 'live', 'goldmar']",allege good person think kinds thoughts insufferable live goldmar,26,honkytonk
8.52e+17,not dl just tryna eat them dicks up fwm😏 record all the time btw,tryna eat dicks fwm record time btw,PA,Northeast,"['dicks', 'fwm', 'record', 'time', 'btw']",dicks fwm record time btw,9,happy
1.27e+18,ig:alex.zalas,alex zalas,CA,West,"['alex', 'zalas']",alex zalas,0,punkrock
781335962.0,LAPD is a gang filled with thugs.,lapd gang fill thugs,CA,West,"['lapd', 'gang', 'fill', 'thugs']",lapd gang fill thugs,49,breakbeat
187293735.0,"Outgoing, love hanging with friends, a fan of the LA Rams, Los Angeles Dodgers, Los Angeles Lakers, UCLA Bruins... US Navy Sailor & Cartoon/Anime lover!",outgo love hang friends fan ram los angeles dodgers los angeles lakers ucla bruins navy sailor cartoon anime lover,CA,West,"['outgo', 'love', 'hang', 'friends', 'fan', 'dodgers', 'lakers', 'ucla', 'bruins', 'navy', 'sailor', 'cartoon', 'anime', 'lover']",outgo love hang friends fan dodgers lakers ucla bruins navy sailor cartoon anime lover,37,punkrock
2478745652.0,✨ twitch affiliate ✨she/they/ that bitch ✨,twitch affiliate bitch,OK,Southwest,"['twitch', 'affiliate', 'bitch']",twitch affiliate bitch,18,country
318038266.0,"washed up hockey/football writer and displaced pittsburgher on a mission to live forever — so far, so good • penn state ‘16, grand canyon ‘20 •",wash hockey football writer displace pittsburgher mission live forever far good penn state grand canyon,CA,West,"['wash', 'hockey', 'football', 'writer', 'displace', 'pittsburgher', 'mission', 'live', 'forever', 'far', 'good', 'penn', 'state', 'grand', 'canyon']",wash hockey football writer displace pittsburgher mission live forever far good penn state grand canyon,22,ambient
2327312952.0,"Cosplayer,  Wrestling  fan/ aspiring wrestling manager, Comic collector, Fanfic  writer poet thinker. Known to all as MR SDR or SilverDragonRanger09",cosplayer wrestle fan aspire wrestle manager comic collector fanfic writer poet thinker know sdr,NY,Northeast,"['cosplayer', 'wrestle', 'fan', 'aspire', 'wrestle', 'manager', 'comic', 'collector', 'fanfic', 'writer', 'poet', 'thinker', 'sdr']",cosplayer wrestle fan aspire wrestle manager comic collector fanfic writer poet thinker sdr,52,reggae
567992291.0,"I probablyI have typos, I just can’t see them❣️ Surviving to be the best wife, mom & grammy I can be. Romans 12:12",probablyi typos survive best wife mom grammy romans,NV,West,"['probablyi', 'survive', 'best', 'wife', 'mom', 'grammy', 'romans']",probablyi survive best wife mom grammy romans,47,heavymetal
412674705.0,"BSN, RN Maternity Nurse 💖👩🏽‍🍼 25✨ Degreed 🩺👩🏽‍⚕️",bsn maternity nurse degreed,TX,Southwest,"['bsn', 'maternity', 'nurse', 'degreed']",bsn maternity nurse degreed,39,altrock
2252131214.0,SJSU ✞ @gelomundo ⿻ @CA_Files,sjsu,IN,Midwest,['sjsu'],sjsu,0,punkrock
1.07e+18,"Tracking nautical happenings in the San Francisco Bay.

If you get a good photo of one of these ships, I'll retweet it!",track nautical happen san francisco bay good photo ship retweet,CA,West,"['track', 'nautical', 'happen', 'san', 'francisco', 'bay', 'good', 'photo', 'ship', 'retweet']",track nautical happen san francisco bay good photo ship retweet,37,punkrock
1.36e+18,libra // 19 🕉 // 10:1 💘,bra,CA,West,['bra'],bra,0,punkrock
213423554.0,• Photographer & Videographer • Specializing in Live Music & Portraiture Content Creator @hollywoodundead,photographer videographer specialize live music portraiture content creator,CA,West,"['photographer', 'videographer', 'specialize', 'live', 'music', 'portraiture', 'content', 'creator']",photographer videographer specialize live music portraiture content creator,12,edm
312289545.0,💅👻 chinablack1 add me,chinablack add,MI,Midwest,"['chinablack', 'add']",chinablack add,0,punkrock
1.01e+18,I’m a Huge Fan Of @ImpactWrestling! 🤘I Love Horror Movies @FromAshesToNew Is my favorite rock band 🎸 https://vm.tiktok.com/TTPdjmwGQL/,huge fan love horror movies favorite rock band,NY,Northeast,"['fan', 'love', 'horror', 'movies', 'favorite', 'rock', 'band']",fan love horror movies favorite rock band,37,punkrock
468743571.0,"Politically progressive. Big fan of poker, OU Sooners Football, the Royals, the LA Lakers & the Kansas City CHIEFS. https://t.co/V5V3kPzRf1  cashapp: $kgwace",politically progressive big fan poker sooners football royals lakers kansas city chiefs cashapp kgwace,KS,Midwest,"['politically', 'progressive', 'big', 'fan', 'poker', 'sooners', 'football', 'royals', 'lakers', 'kansas', 'city', 'chiefs', 'cashapp', 'kgwace']",politically progressive big fan poker sooners football royals lakers kansas city chiefs cashapp kgwace,3,latino
34940557.0,"Syndication of National Weather Service Office Grand Rapids, MI. Unmonitored, contact @akrherz who developed this.",syndication national weather service office grand rapids unmonitored contact develop,MI,Midwest,"['national', 'weather', 'service', 'office', 'grand', 'rapids', 'unmonitored', 'contact', 'develop']",national weather service office grand rapids unmonitored contact develop,16,anime
24061160.0,"Photographer, VO, Foodie, faux Politco, Proud LIB!
My BFF is a goofy Rusty G.🐕
'It is the religion of ignorance that tyranny begins' -Franklin #TheResistance",photographer foodie faux politco proud lib bff goofy rusty religion ignorance tyranny begin franklin,CA,West,"['photographer', 'foodie', 'faux', 'politco', 'proud', 'lib', 'bff', 'goofy', 'rusty', 'religion', 'ignorance', 'tyranny', 'begin', 'franklin']",photographer foodie faux politco proud lib bff goofy rusty religion ignorance tyranny begin franklin,41,funk
336652962.0,"Owner/Operator of JUNGLE BOXING CLUB LLC. Retired professional dance choreographer,  (videographer), Retired champion DJ, Weight trainer & fighter.",owner operator jungle box club llc retire professional dance choreographer videographer retire champion weight trainer fighter,TX,Southwest,"['owner', 'operator', 'jungle', 'box', 'club', 'retire', 'professional', 'dance', 'choreographer', 'videographer', 'retire', 'champion', 'weight', 'trainer', 'fighter']",owner operator jungle box club retire professional dance choreographer videographer retire champion weight trainer fighter,10,gospel
276132440.0,SHARKS DIE IF THEY STOP SWIMMING | http://www.instagram.com/yungrickfoxx,shark die stop swim,CA,West,"['shark', 'die', 'stop', 'swim']",shark die stop swim,32,acoustic
500433030.0,*Digital Marketing* Artist 🎨Biker🏍Gamerhttp://Twitch.TV/AdrienneDriggs0http://tiktok.com/@adriennedriggs1http://Youtube.com/AdrienneDriggsGEZ…,digital market artist bikergamer,AZ,Southwest,"['digital', 'market', 'artist', 'bikergamer']",digital market artist bikergamer,41,funk
850421186.0,"Mostly muscles, partially stars. Friend of Mara. Will arm wrestle you. Will win. she/her",muscle partially star friend mara arm wrestle win,CA,West,"['muscle', 'partially', 'star', 'friend', 'mara', 'arm', 'wrestle', 'win']",muscle partially star friend mara arm wrestle win,35,party
237897978.0,Chicago Raised. Educator. Advocate. Beer Enthusiast.,chicago raise educator advocate beer enthusiast,IL,Midwest,"['chicago', 'raise', 'educator', 'advocate', 'beer', 'enthusiast']",chicago raise educator advocate beer enthusiast,19,edm
67825861.0,"(He/Him) 
I work here! 
Musician. 
Cat daddy. 
Colombian-American 🇨🇴🇺🇸  
#NoHumanIsIllegal",work musician cat daddy colombian american,NY,Northeast,"['work', 'musician', 'cat', 'daddy', 'colombian', 'american']",work musician cat daddy colombian american,4,happy
27534212.0,Trip Dawg of Klownacide #CameraGang http://kik.me/browndickies ($4050=17.326%#Bitcoin) ($2090)=#AltCoins) ($22071=#Stocks) 🤑http://cash.app/TripDawg1,trip dawg klownacide,CA,West,"['trip', 'dawg', 'klownacide']",trip dawg klownacide,0,punkrock
58338316.0,"• Photographer, writer, social media manager with a touch of marketing and PR! • 📸 ✏️",photographer writer social media manager touch market,VA,South,"['photographer', 'writer', 'social', 'media', 'manager', 'touch', 'market']",photographer writer social media manager touch market,8,goth
29049988.0,SLC. Concert Production & Artist Relations. Merch Manager. Kind of a writer now. Best connected 20 something ever. True Story.,slc concert production artist relations merch manager kind writer best connect true story,UT,West,"['slc', 'concert', 'production', 'artist', 'relations', 'merch', 'manager', 'kind', 'writer', 'best', 'connect', 'story']",slc concert production artist relations merch manager kind writer best connect story,30,pop
1.03e+18,a person who does things,person things,AZ,Southwest,"['person', 'things']",person things,30,pop
1.42e+18,Confident beautiful bbw with southern charm,confident beautiful bbw southern charm,GA,South,"['confident', 'beautiful', 'bbw', 'southern', 'charm']",confident beautiful bbw southern charm,43,groove
1.29e+18,Future Multi Millionaire 💵💵💵💰💰CEO of Million Dollar Plug Entertainment Follow my Snapchat: WiFiTHEPLUG business email ChadSmooth25@gmail.com 👻WiFiTHEPLUG,future multi millionaire ceo million dollar plug entertainment follow snapchat wifitheplug business email chadsmooth com wifitheplug,AZ,Southwest,"['future', 'millionaire', 'ceo', 'million', 'dollar', 'entertainment', 'follow', 'snapchat', 'wifitheplug', 'business', 'chadsmooth', 'wifitheplug']",future millionaire ceo million dollar entertainment follow snapchat wifitheplug business chadsmooth wifitheplug,43,groove
9.27e+17,In somebody HBCU,somebody hbcu,FL,South,"['somebody', 'hbcu']",somebody hbcu,0,punkrock
464436419.0,Grandma always said i was gona have haters.........|MO BAP 🏀| R.I.P Unc| Loading.....,grandma say gona haters bap unc load,FL,South,"['grandma', 'gona', 'haters', 'bap', 'unc', 'load']",grandma gona haters bap unc load,10,gospel
1.21e+18,IG: fedmoneyaz,fedmoneyaz,TX,Southwest,['fedmoneyaz'],fedmoneyaz,0,punkrock
1.22e+18,"When I die, I want to be cremated so that no sign of my existence is left on this earth. I can’t wait to be forgotten. - Kay Francis’s private diaries, c. 1938",die want cremate sign existence leave earth wait forget kay francis private diaries,TN,South,"['die', 'want', 'cremate', 'sign', 'existence', 'leave', 'earth', 'wait', 'forget', 'kay', 'francis', 'private', 'diaries']",die want cremate sign existence leave earth wait forget kay francis private diaries,16,anime
7.48e+17,Quintneshia Twin ❤️ RockSoul4L 🤜🏽🤛🏽 Alumni at Tennessee State University ‘21 🐯,quintneshia twin rocksoull alumni tennessee state university,TN,South,"['quintneshia', 'twin', 'rocksoull', 'alumni', 'tennessee', 'state', 'university']",quintneshia twin rocksoull alumni tennessee state university,48,club
121353257.0,| I speak life. | ▵○✕□ | Photography 📸 | Gaming 🎮 | Film 🎥 | Television 📺 |,speak life photography game film television,CA,West,"['speak', 'life', 'photography', 'game', 'film', 'television']",speak life photography game film television,5,rock
147652987.0,"Artist 35+ yrs self employed. Currently I dye yarn as Red Thread Tales. I knit, paint,  custom designs in needlepoint, metal & polymer clay plants & gardening",artist yrs self employ currently dye yarn red thread tales knit paint custom design needlepoint metal polymer clay plant garden,TX,Southwest,"['artist', 'self', 'employ', 'currently', 'dye', 'yarn', 'red', 'thread', 'tales', 'knit', 'paint', 'custom', 'design', 'needlepoint', 'metal', 'polymer', 'clay', 'plant', 'garden']",artist self employ currently dye yarn red thread tales knit paint custom design needlepoint metal polymer clay plant garden,44,minimaltechno
222209799.0,Follow via Twitter @ELOHESDAGREAT - #IG @elohesthegreat #MafiaMuzik🎶  https://linktr.ee/YoursTrulyELOHES1 or https://allmylinks.com/elohesdagreat,follow twitter,CA,West,"['follow', 'twitter']",follow twitter,12,edm
1354949786.0,"about wanting Americans to be paid a living wage, provided healthcare, affordable housing, nutritious food, clean air & water & a life free of discrimination?",want americans pay live wage provide healthcare affordable house nutritious food clean air water life free discrimination,NY,Northeast,"['want', 'americans', 'pay', 'live', 'wage', 'healthcare', 'affordable', 'house', 'nutritious', 'food', 'clean', 'air', 'water', 'life', 'free', 'discrimination']",want americans pay live wage healthcare affordable house nutritious food clean air water life free discrimination,16,anime
9.03e+17,artist || human form of the 100 emoji,artist human form emoj,IL,Midwest,"['artist', 'human', 'emoj']",artist human emoj,41,funk
2483179069.0,pretty everything. 901✈️904. matcha lattes and body modification.  introverted hedonist.   here for the jokes.,pretty matcha lattes body modification introvert hedonist joke,TN,South,"['pretty', 'matcha', 'lattes', 'body', 'modification', 'introvert', 'hedonist', 'joke']",pretty matcha lattes body modification introvert hedonist joke,20,disco
635014658.0,Producer 🎹|| Rapper/Songwriter 💽 || Sound Engineer 👨‍💻 || Skateboarder 🛹 || Leader of NuGen Worldwide,producer rapper songwriter sound engineer skateboarder leader nugen worldwide,NM,Southwest,"['producer', 'rapper', 'songwriter', 'sound', 'engineer', 'skateboarder', 'leader', 'nugen', 'worldwide']",producer rapper songwriter sound engineer skateboarder leader nugen worldwide,25,pop
11582012.0,"Wrote 'Chaos Monkeys' (http://amzn.to/2ow1CHE). Formerly @facebook, (notoriously, briefly) @apple, currently @joinlincoln. גם זה יעבור 🇺🇲🇨🇺🇪🇸",write chaos monkey notoriously briefly currently יעבור,NV,West,"['write', 'chaos', 'monkey', 'notoriously', 'briefly', 'currently', 'יעבור']",write chaos monkey notoriously briefly currently יעבור,19,edm
9.05e+17,TOSC Support Specialist @NASAKennedy 🚀 Social Media @NSS 💻 Astrophotography 🔭📷 Vocaloid/UTAU 🎶🖥 3x #NASASocial (opinions are my own),tosc support specialist social media vocaloid utau opinions,FL,South,"['tosc', 'support', 'specialist', 'social', 'media', 'vocaloid', 'utau', 'opinions']",tosc support specialist social media vocaloid utau opinions,53,anime
432927339.0,yo no soy caballero. i make pizza really well now. black lives matter.,soy caballero pizza black live matter,WV,South,"['soy', 'caballero', 'pizza', 'black', 'live', 'matter']",soy caballero pizza black live matter,54,rockabilly
341979973.0,Chef..Gamer...Dreamer. Ninja...Pop culture nut....Good friend....Nerd...and everything inbetween so there for Mr. terrific :-),chef gamer dreamer ninja pop culture nut good friend nerd inbetween terrific,CA,West,"['chef', 'gamer', 'dreamer', 'ninja', 'pop', 'culture', 'good', 'friend', 'nerd', 'inbetween', 'terrific']",chef gamer dreamer ninja pop culture good friend nerd inbetween terrific,14,latino
9.99e+17,"I’m 25 yrs old, I study at Liberal Arts at ACC, I love YouTube,and my favorite sports are volleyball,ping pong, bowling, Martial Arts, and Zumba.",yrs old study liberal arts acc love youtube favorite sport volleyball ping pong bowl martial arts zumba,TX,Southwest,"['old', 'study', 'liberal', 'arts', 'acc', 'love', 'youtube', 'favorite', 'sport', 'volleyball', 'ping', 'pong', 'bowl', 'martial', 'arts', 'zumba']",old study liberal arts acc love youtube favorite sport volleyball ping pong bowl martial arts zumba,25,pop
