index,user_id,user_location,user_bio,hashtag,tokens,Segmented#
3216,1354949786.0,"Hudson Valley, NY","about wanting Americans to be paid a living wage, provided healthcare, affordable housing, nutritious food, clean air & water & a life free of discrimination?",[],want americans pay live wage provide healthcare affordable house nutritious food clean air water life free discrimination,
3217,9.03e+17,"Chicago, IL",artist || human form of the 100 emoji,[],artist human form emoj,
3219,2483179069.0,"Memphis, TN",pretty everything. 901✈️904. matcha lattes and body modification.  introverted hedonist.   here for the jokes.,[],pretty matcha lattes body modification introvert hedonist joke,
3223,635014658.0,"Albuquerque, NM",Producer 🎹|| Rapper/Songwriter 💽 || Sound Engineer 👨‍💻 || Skateboarder 🛹 || Leader of NuGen Worldwide,[],producer rapper songwriter sound engineer skateboarder leader nugen worldwide,
3226,9.94e+17,she/her,21 and havin fun,[],havin,
3227,240886222.0,HTX,26 | XI.XXV.XXVI. | 🏳️‍🌈,[],xxv xxvi,
3228,3106515296.0,"Oakland, CA",🧮🏁⚖️ 🙏🏽🤞🏽,[],,
3231,11582012.0,High Desert Nevada,"Wrote 'Chaos Monkeys' (http://amzn.to/2ow1CHE). Formerly @facebook, (notoriously, briefly) @apple, currently @joinlincoln. גם זה יעבור 🇺🇲🇨🇺🇪🇸",[],write chaos monkey notoriously briefly currently יעבור,
3232,1915015656.0,"Flavortown, USA",Pretty fly for a reply guy. 🎤&🎸@tiltwarningrox. Grimace Stan Account. 280 Characters Closer to Immortality and Free PBR. h/h,[],pretty fly reply guy grimace stan account character closer immortality free pbr,
3235,9.05e+17,"Rockledge, FL",TOSC Support Specialist @NASAKennedy 🚀 Social Media @NSS 💻 Astrophotography 🔭📷 Vocaloid/UTAU 🎶🖥 3x #NASASocial (opinions are my own),['NASASocial'],tosc support specialist social media vocaloid utau opinions,nasa social
3236,432927339.0,frogtown,yo no soy caballero. i make pizza really well now. black lives matter.,[],soy caballero pizza black live matter,
3240,341979973.0,Los angeles,Chef..Gamer...Dreamer. Ninja...Pop culture nut....Good friend....Nerd...and everything inbetween so there for Mr. terrific :-),[],chef gamer dreamer ninja pop culture nut good friend nerd inbetween terrific,
3243,9.99e+17,"Austin, TX","I’m 25 yrs old, I study at Liberal Arts at ACC, I love YouTube,and my favorite sports are volleyball,ping pong, bowling, Martial Arts, and Zumba.",[],yrs old study liberal arts acc love youtube favorite sport volleyball ping pong bowl martial arts zumba,
3244,332966388.0,"Miami, Florida","Welcome to http://PromoteHorror.com, where we bring creators of horror & horror fans together! Our goal is to help #SpreadtheHorror through our promotions!",['SpreadtheHorror'],welcome bring creators horror horror fan goal help promotions,spreadthe horror
3245,1735520071.0,USA,singer/songwriter/ entrepreneur Tiktok @denequia #bosslady365,['bosslady365'],singer songwriter entrepreneur tiktok,boss lady 365
3250,1.43e+18,"Las Vegas, NV","Welcome to the Dungeon. This profile will be dedicated to sports, everyday issues in life and maybe some anime. Some facts, and some opinion cheers. #TITANS",['TITANS'],welcome dungeon profile dedicate sport everyday issue life maybe anime facts opinion cheer,titans
3251,425765231.0,United States,"Sports•Politics•Life• ©
I'm funny. If you don't think I'm funny... You can't handle the funny.
Resist Corruption🎯
Humanitarian ☮️
 -👁️❤️🌎- ♻️
Follow Back",[],sport politics life funny think funny handle funny resist corruption humanitarian follow bac,
3254,7.15e+17,United States,"🔸Athletic Coach & Motivator 🔸Create Results, Not Excuses 🔸Heart of a LION 🔸God Above All 🔸Snap: Th3Program",[],athletic coach motivator create result excuse heart lion god snap thprogram,
3256,95698481.0,Central Connecticut,Central Connecticut DOT District. This Account does not respond to @messages!,[],central connecticut dot district account respond,
3259,24636859.0,British Columbia,"Cartoonist (@newyorker & more), children's book illustrator, lawyer. Laughing at my own jokes. Rep'd by @lindsaydauld. (she/her)
http://Instagram.com/zoesees",[],cartoonist children book illustrator lawyer laugh joke rep,
3261,213395689.0,san diego,"wavy, wobbly, wonky lil wook // rip mac imy // 🔜🔜🔜 okeechobee ✨ forbidden kingdom 🐉 // i love griz & iz",[],wavy wobbly wonky lil wook rip mac imy okeechobee forbid kingdom love griz,
3266,433903354.0,Bethlehem,Im not Gangster just a gamer who just happens to rap!! Leader of @RealOtakuGang  ? for me? | ask using #hctxtmsg,['hctxtmsg'],gangster gamer happen rap leader ask,hc txt msg
3267,61100601.0,"Scottsdale, AZ 🌵","Blaq Lives Matter. and my real name is AA-Ron Go Dodgers, Lakers, ‘Niners",[],blaq live matter real ron dodgers lakers niners,
3268,20822956.0,Los Angeles,Black Lives Matter.,[],black live matter,
3269,1901908404.0,stratosphere 🪐,#$$J 📍#NYC #RIPBEYBEY👼🏾 - somewhere surpassing my limits. 🫕,"['NYC', 'RIPBEYBEY']",surpass limit,nyc ripbeybey
3270,135815972.0,Milan/Porto/Vienna/Budapest,"Photographer, Actor, Editor, Poet and Song Writer! My book 'Carnal Remains' available to order: http://www.paperaffairs.com",[],photographer actor editor poet song writer book carnal remain available order,
3272,28669792.0,"Riverside, CA ",UCLA 🏈 reporter & Digital Ast. Sports Editor for @OCRegister / SCNG 📰 • ✊🏽🇲🇽• 🎧 @SomethingsBruin & @RealBTRradio • 📥 DM about UCLA Sports community,[],ucla reporter digital ast sport editor scng ucla sport community,
3276,9.86e+17,"Los Angeles, CA",I multitask.,[],multitask,
3279,508856278.0,"Randallstown, MD","God fearing man, if God is with me, who can be against me??",[],god fear man god,
3281,1.03e+18,Dallas • La Jolla • Scottsdale,🔞VACCINATED • Wanderlust ✈️ • Oenophile 🍷 • Michelin Star Collector 🌟 • Alternative Lifestyle • By Appt Only 📧wickedtryst@protonmail.com,[],vaccinate wanderlust oenophile michelin star collector alternative lifestyle appt wickedtryst com,
3282,9.95e+17,"Miami, FL",💕Hello my name is Alessandra 💋sexy latina cubana 💋call me or text me 📞786-458-1920 if you ready to have a great time with me and also I live in Miami,[],hello alessandra sexy latina cubana text ready great time live miam,
3283,63553787.0,atx.,Treat others right.,[],treat right,
3285,2203665797.0,"fayetteville,ar ",🦎she/her,[],,
3287,230620720.0,ATL,STICK TO THE SCRIPT✍🏾 #LLHK #YOUNGFOREVER,"['LLHK', 'YOUNGFOREVER']",stick script,llhk youngforever
3290,383953577.0,"Pittsburgh, PA",4️⃣📍✌🏽 IG 📸 @Ghostccs,[],,
3293,564921010.0,"Hollywood, Los Angeles",LA ArtShow #nftcurator + VMA award winner🥇 Multi Platform Award Winning creative producer + strategist @starlinketh : Marketing + strategist advisor,['nftcurator'],artshow vma award winner multi platform award win creative producer strategist market strategist advisor,n ft curator
3297,1.15e+18,"Anaheim, CA",I rather lose you than the argument 🇺🇸🇲🇽,[],lose argument,
3301,16521449.0,"portland, oregon USA","I love my family, friends, my home town of Portland, the Portland Timbers, love to brew beer and listen to all kinds of music. Always learning and listening",[],love family friends home town portland portland timbers love brew beer listen kinds music learn listen,
3302,555719451.0,"Yee Haw, ND","∆ Like Ricky Bobby, I like to go fast ∆ It takes twice as long to build bridges you've burned *My brother and I run a bovine brothel* #friendlyhamburger",['friendlyhamburger'],like ricky bobby like fast take twice long build bridge burn brother run bovine brothel,friendly hamburger
3303,145448207.0,"Los Angeles, Ca ",I am far too rare to be for everyone.,[],far rare,
3304,7.64e+17,"Alexandria, VA","I’m not a model, just a man. I represent an idea of what a man should be like. Jeff Cutts is a lifestyle.   bookings@jeffcutts.com",[],model man represent idea man like jeff cutts lifestyle book com,
3305,350692577.0,"Hot Springs, AR",Alumnus of the University of Arkansas & UCA. Doctor of Occupational Therapy. I used to be funny. Catholic. Uncle. Sports fanatic. Rossonero. Braves.🇺🇸🇮🇹🇨🇭,[],alumnus university arkansas uca doctor occupational therapy funny catholic uncle sport fanatic rossonero brave,
3306,2914939982.0,916,"22 | S Sacramento, Ca📍 Old Soul",[],sacramento old sou,
3313,1.41e+18,"New York, USA","#January6 AnimalRights,Climate💔BLM, Rescues,Springsteen,LAUGH alot #WearAMask #VACCINATE @jerseygirlnb suspended for death wish of MitchMcConnell 😐🎉🤗🇺🇲☘️","['January6', 'WearAMask', 'VACCINATE']",animalrights climateblm rescue springsteen laugh alot suspend death wish mitchmcconnell,january 6  wear a mask vaccinate
3315,2959266708.0,"Houston, TX",https://linktr.ee/00Serrato,[],,
3316,22339505.0,North Texas,#SAPro |@501stLegion|She/Her🤟🏻|🏳️‍🌈 BLM| IDIC| #Nerd #Fandom| ∆ℓωαуѕ Ravenclaw |#ThisIsTheWay| #StarWars #StarTrek #JanewayIsMyCaptain 🖖🏻,"['SAPro', 'Nerd', 'Fandom', 'ThisIsTheWay', 'StarWars', 'StarTrek', 'JanewayIsMyCaptain']",stlegion blm idic ℓωαуѕ ravenclaw,sa pro  nerd  fandom  this is the way  star wars  star trek  janeway is my captain
3319,172821741.0,"San Francisco, CA",The Cheese School of San Francisco is dedicated entirely to helping people maximize their enjoyment and appreciation of cheese.,[],cheese school san francisco dedicate entirely help people maximize enjoyment appreciation cheese,
3320,379364357.0,Zone 7 Conyers ✈️ Atlanta lol,#Haaanh! #GASouthern alum. Wolf of Entertainment radio host FOREVER ❤️🐺. https://t.co/DBlPjuWrpj writer. Fly High Simone 🙏🏿👼🏼.1st Team All-Common Sense 🤞🏿. hi mommy,"['Haaanh', 'GASouthern']",alum wolf entertainment radio host forever writer fly high simone team common sense mommy,haaanh ga southern
3321,1.02e+18,"San Marcos, TX",texas state alum,[],texas state alum,
3324,1.24e+18,Lego Frog ✿ He She They,"20 🍄 Magick Practitioner🔮🌙 Artist 🍰 Yaqui💙🤍❤️🌿A little garden witch🌿
♏☀️♋⬆️♊🌙 🪴Self Obsessed🪴",[],magick practitioner artist yaqui little garden witch self obsess,
3328,8.08e+17,"Lehigh Acres, FL",Class of 2017 Graduate of @SBRileyhigh. huge @Colts fan! #ForTheBrand #ForTheShoe Former Grounds Crew for @SBCubs ⚾️⚾️⚾️ @BoilerFootball Fan! #BoilerUp,"['ForTheBrand', 'ForTheShoe', 'BoilerUp']",class graduate huge fan ground crew fan,for the brand  for the shoe  boiler up
3330,1.42e+18,"Dallas, TX","Cross stitcher, Star Wars nerd, football(cowboys), baseball and Snapchat: aprilbrooks82",[],cross stitcher star war nerd football cowboys baseball snapchat aprilbrooks,
3331,1.27e+18,"Grand Prairie, TX",| 20 | Bio major 👨🏾‍🔬 | @BagTalkGG,[],bio major,
3332,1.47e+18,"Ripley, MS",ripley high softball & powerlifting                                 class of 2024,[],ripley high softball powerlifting class,
3333,592714951.0,"Lubbock, TX",ttu | atx,[],ttu atx,
3334,1.36e+18,"Fort Worth, TX","👨‍👩‍👦‍👦👶Dad, Husband, Collector. 
👔CEO of Great2B
⭐The Monarchs Podcast",[],dad husband collector ceo greatb monarchs podcast,
3338,3266421084.0,"Indiana, USA",Cat(s) Dad. BSc Petroleum And Gas Engineering @unilagnigeria ; PhD’ng (Chemical Engineering) @notredame; Building Two Unique Tech Companies.,[],cat dad bsc petroleum gas engineer phd chemical engineer build unique tech company,
3339,1.42e+18,"Bushwick, Brooklyn, NY","DeFiCon is bringing together DeFi and NFT innovators & changemakers for a conference for the people, by the people | DECEMBER 18-19 | info@deficon.nyc",[],deficon bring defi nft innovators changemakers conference people people december info nyc,
3345,1.22e+18,"State College, PA",*Remember the beloved bank buttons given out before every Penn State football game? These aren’t them!,[],remember beloved bank button give penn state football game aren,
3347,2489270180.0,"Idaho, USA","Thoughts of a horny dragon. 18+ Only.
I'm thinking as much about what's between your legs as what's between your ears.
bi. 30. Single. Ask to rp.",[],thoughts horny dragon think legs ears single ask,
3348,1.44e+18,Houston,#NFT Project in Stealth Mode | #Entrepreneur | #Blockchain Enthusiast | #Investor | #Cardano | #Bitcoin | #startups,"['NFT', 'Entrepreneur', 'Blockchain', 'Investor', 'Cardano', 'Bitcoin', 'startups']",project stealth mode enthusiast,nft  entrepreneur  blockchain  investor  cardano  bitcoin startups
3349,65560991.0,Minnesota,Why are you following me? I don’t know where I’m going... True MN gal. Sassy & I know it and not afraid to show it. #Skol for Life! 💜🐼💛,['Skol'],follow know go true gal sassy know afraid life,skol
3350,1.23e+18,"Pittsburgh, PA","Former FF&EMT. Pirates,Pens,PITT,FSU,Baez Rizzo,Fleury,Ben Gamel,negro league baseball,Al Bundy fan. Bye Trump! Baseball HOF member & pirates STH ⚾⚫🟡💉",[],emt pirate pen pitt fsu baez rizzo fleury ben gamel negro league baseball bundy fan bye trump baseball hof member pirate sth,
3352,1.45e+18,"Marietta, GA",🍃👑💚🖤💛🎤 https://onlyfans.com/rastafarianluv Masked Jamaican ***do not collab***,[],mask jamaican collab,
3353,558331073.0,"San Bernardino, California ","Professional mechanic
Carpenter, & Writer
Author #Nightmares & Daydreams are what we are made of
#Stairs#Ryans gold #Arthur the king #Betrayed","['Nightmares', 'Stairs', 'Ryans', 'Arthur', 'Betrayed']",professional mechanic carpenter writer author daydream gold king,nightmares  stairs  ryans  arthur  betrayed
3355,33432084.0,"Colorado, United States",I make fun!,[],fun,
3356,1.12e+18,"Los Angeles, CA",Games. Marketing. Travel. Animals! 😺🌈🇹🇼 / Playing - #botw / All opinions personal,['botw'],game market travel animals play opinions persona,botw
3357,3236623651.0,"nashville, tn","too young to die, too old for the kids menu",[],young die old kid menu,
3360,127882716.0,"Sarasota,Fl",IG : hiqhrisk | SC : hiqhrisk,[],hiqhrisk hiqhris,
3361,236912300.0,"philadelphia,PA",the seriocomic tweeter... Instagram Lord_campana,[],seriocomic tweeter instagram lord campana,
3362,1.43e+18,"Vancouver, British Columbia",Bio - Data :Varied Interests in Politics ..Cricket..Facebook ..Social Media ..Forums..via..FB - Messenger ..Instagram Twitter ..Freelance Media Non Profit Inc.,[],bio data vary interest politics cricket facebook social media forums messenger instagram twitter freelance media non profit,
3369,8.74e+17,USA/UK and wherever you are!,I’m an American who had the pleasure of living in England in the 90’s aka the SPICE invasion!,[],american pleasure live england aka spice invasion,
3372,1.25e+18,Mars,XULA’23 | I speak Portuguese 🇧🇷,[],xula speak portuguese,
3373,75743251.0,"North Hollywood, Los Angeles",5’2 w/ sum attitude ♉️♈️,[],sum attitude,
3377,7.79e+17,"Phoenix, AZ",#Deadpool  #WWE  #TeamVailor  Love all #marvel movies and huge fan of ExtremePorn #Avengers #KobeBryant for life fan,"['Deadpool', 'WWE', 'TeamVailor', 'marvel', 'Avengers', 'KobeBryant']",love movies huge fan extremeporn life,deadpool wwe  team vailor marvel  avengers  kobe bryant
3378,1.34e+18,"Atlanta, GA","Product of the 20th century 👶🏾 Just a sponge, looking for someone to absorb 😅 📸IG: chilled_introvert",[],product century sponge look absorb chill introvert,
3379,1.34e+18,Plano Texas,Just a Corgi from Dallas Texas. 27. Bi. BLM. ACAB. Does the art things. Gemini. Fun times. Double shots! Discord: Venus_The_Dog#1196 Telegram: EuropaTheCorgi,['1196'],corgi dallas texas blm acab art things gemini fun time double shots discord venus dog telegram europathecorg, 1196
3380,3008339976.0,Washington Heights nyc,"ventriliquist Bookie ,Nurse , Iron worker local 46 nyc",[],ventriliquist bookie nurse iron worker local nyc,
3381,25337234.0,"Pleasant Hill, CA, USA",Operations is empathetic. Reads books others want to burn. OlllllllO 👋. He/him/他,[],operations empathetic read book want burn olllllllo,
3387,19962819.0,Los Angeles,Events • Tours • Clubs • Streams • Pods - The 20 Podcast • http://Instagram.com/djspider http://twitch.tv/djspider http://fanlink.to/The20Podcast,[],events tour club stream pod podcast,
3388,142145658.0,"Anaheim, CA",What am I gonna do? Say no?,[],gonna,
3389,7.08e+17,Sunnyside - Alief,Txst ATH| warlord,[],txst ath warlord,
3390,99120784.0,"District of Columbia, USA",#ALLLIVESMATTER #BackTheBlue #NuclearFamily #TraditionalCatholic #Nationalist #MixedHispanic #Immigrant  #ChristTheKing #VirginMary #SaintJoseph,"['ALLLIVESMATTER', 'BackTheBlue', 'NuclearFamily', 'TraditionalCatholic', 'Nationalist', 'MixedHispanic', 'Immigrant', 'ChristTheKing', 'VirginMary', 'SaintJoseph']",,alllivesmatter  back the blue  nuclear family  traditional catholic  nationalist  mixed hispanic  immigrant  christ the king  virgin mary  saint joseph
3395,1.34e+18,TwitchCon,I Made A Promise To Myself…..,[],promise,
3397,73529835.0,Middle-earth,Designer of Devil Doll. KCMO. Pug mother. Feminist. ♏️ TPB enthusiast. Here to speak my mind and passionately post music no one cares about. IG:@devildollaudrey,[],designer devil doll kcmo pug mother feminist tpb enthusiast speak mind passionately post music care,
3398,106302735.0,253 📍,27 • IG: symoneelexus Have faith ✨,[],symoneelexus faith,
3399,2847954518.0,"Memphis, TN",🌈chamber punk & symphonic funk🧚🏻‍♀️ ❤️‍🔥Play Nice❤️‍🔥 streaming now🪑🎹💌please email to book💌 🌸she/her🌸🌼weezypage on IG🌼,[],chamber punk symphonic funk play nice stream email book herweezypage,
3401,267121768.0,Schreiber ON and Ottawa ON,Living in #OttSouth 15 yrs. Letting my voice do the talking for PWD & others 4 fairness @ODSPoverty board member @OttTransitRider  50/50 seller @OSEG &Sens,['OttSouth'],live yrs let voice talk pwd fairness board member seller sens,ott south
3402,2163739477.0,"Fort Worth, TX",22 | Chih.|,[],chih,
3404,9.77e+17,"Baton Rouge, LA",#NN #WL,"['NN', 'WL']",,nn wl
3411,37582938.0,"Portland, OR",🏳️‍⚧️ She/Her 👩‍🎨 34ft Comix Woman 📰 catch me in the WWeek 📻 lo-fi bedroom music 💵 sign up for my patreon or ill kill u,[],comix woman catch wweek bedroom music sign patreon ill kill,
3414,1.12e+18,Highway,"STL🥡🛩 AZ, 🚛Truck driver, owner operator God is good, long live Nipsey ♿️🏁, RIP Dolph 🐬 #blacklivesmatter #sayless #STL #phx #LAKERS #lakernation","['blacklivesmatter', 'sayless', 'STL', 'phx', 'LAKERS', 'lakernation']",stl truck driver owner operator god good long live nipsey rip dolph,blacklivesmatter sayless stl phx lakers lakernation
3415,4691749483.0,"Cincinnati, OH",#tsu22 | ΣΑΠ ❤️| 513 ✈️ 615 ꨄ,['tsu22'],σαπ,tsu22
3416,1285206398.0,"San Diego, CA",malenis dad 👨‍👧❤️,[],malenis dad,
3417,3104363798.0,"San Bernardino, CA",wcui || nursing assistant 👩🏻‍⚕️,[],wcui nurse assistant,
3418,1.44e+18,Bielefeld,"Bielefelder, BVB-Fan und FC Bayern München. Liebe Ostmark (Österreich), denn meine Vorfahren stammen aus Bayern und es gibt nichts Schöneres als das Vaterland.",[],bielefelder bvb fan und bayern münchen liebe ostmark österreich denn meine vorfahren stammen aus bayern und gibt nichts schöneres als das vaterland,
3419,3484974075.0,"Sterling Heights, MI","Father,Husband,Proud Principal of Priest Elementary-Middle School,Hip Hop & Sneaker Junkie. “be the change” ✊🏿✊🏾✊🏽🏳️‍🌈ally & proud 🇮🇹 🇺🇸",[],father husband proud principal priest elementary middle school hip hop sneaker junkie change ally proud,
3420,7.12e+17,"Dallas, TX",UNT Alum | AnCap | All things Voluntary $SLD $PAPA $ETHP,[],unt alum ancap things voluntary sld papa ethp,
3421,2151161472.0,lo$tanGele$,h$hla hungry and humble mane . I like money and fre$h air and a nice pair of nike airs . #GMQ,['GMQ'],hla hungry humble mane like money fre air nice pair nike air,gmq
3422,1.4e+18,"Sacramento, CA","Ireland baby, we did it! #TeamPicksCity for NFL, NBA, MLB, NHL & UFC PICKS! @MurphysLocksVIP ⬅️ SIGN UP! $37 monthly need a book,http://BUSR.com/MurphysLocks",['TeamPicksCity'],ireland baby nfl nba mlb nhl ufc pick sign monthly need book,team picks city
3423,1.39e+18,Colorado,"Retired RN. Unfiltered. I say ""fuck"" a lot.",[],retire unfiltered fuck lot,
3426,1.4e+18,"Oakland, CA / Seattle Wa ",cash app $Tayfactor4500,[],cash app tayfactor,
3427,315002726.0,24th&BangBang,Stuck Between I’m Too Bad To Not Be Seen vs Too Exclusive To Be On Every Scene. . . . . . . . . . . . . .,[],stick bad see exclusive scene,
3429,1.46e+18,"Coeur d'Alene, ID","I'm  69 yrs old , Single, looking for friends ,Not Here looking to date! Proud Conservative living in Idaho USA Proudly Support Donald J Trump..Go Brandon..💪✊",[],yrs old single look friends look date proud conservative live idaho usa proudly support donald trump brandon,
3430,7.72e+17,"Nevada, USA",Philly Born #215/ Sneaker Head 🔥🥵👟 CASHAPP $YFZIGGY  WOO SZN💫 CHECK OUT MY WEBSITE ⬇️⬇️,['215'],philly bear sneaker head cashapp yfziggy woo szn check website, 215
3437,593849484.0,1922 🐩,22. scorpio. poodle 🐩. famu 🐍. MSOT loading 👩🏾‍⚕️… she/her #BlackLivesMatter,['BlackLivesMatter'],scorpio poodle famu msot load,black lives matter
3438,1.17e+18,"Santa Fe Springs, CA",My Friends & I Are The Cutie Mark Crusaders Team & We’re The Heroes To Save Equestria From That Evil Mane 6.,[],friends cutie mark crusaders team heroes save equestria evil mane,
3439,61520781.0,"Sacramento, CA","#ProudFatherAndHusband | Chief Administrative Officer, Mercy Medical Group | Former #CA #HealthEquity Leader | Columbia U./USC Grad #KAPsi #MyViewsOnly ✊🏾💯","['ProudFatherAndHusband', 'CA', 'HealthEquity', 'KAPsi', 'MyViewsOnly']",chief administrative officer mercy medical group leader columbia usc grad,proud father and husband ca  health equity ka psi  my views only
3440,4837114747.0,"My own little world, USA",small Apex streamer. Content creator. Weeb. Collector of expensive things.,[],small apex streamer content creator weeb collector expensive things,
3441,1.44e+18,"Chicago, IL","I do alright. I get by.
Good Vibes Only !",[],alright good vibes,
3443,2373281509.0,yee-haw. 🤠,"27, hot goth dog mom. kitchen thot. astrology hoe. encyclopedia bitch. horror, metal, anime & plant enthusiast. she/they, alphabet mafia. 🖤🏳️‍🌈",[],hot goth dog mom kitchen thot astrology hoe encyclopedia bitch horror metal anime plant enthusiast alphabet mafia,
3444,26881131.0,"Los Angeles, CA",the john cena plug ♡ she/her,[],john cena plug,
3445,1.18e+18,"California, USA","Bachelor degree from the Faculty of Language Studies🎓 #AOU "" Impress me! i’m not into normal “ @FriendsTV 💜💛",['AOU'],bachelor degree faculty language study impress normal,aou
3448,1.14e+18,"Las Vegas, NV",19🪴ig: thexdivinegoddess✨bi (she/they/Malia),[],malia,
3452,172521477.0,Washington,I’m a mom.,[],mom,
3455,3219895632.0,"New Orleans, LA",vaxxed and masked…,[],vaxxed mask,
3457,449275758.0,"Seat Pleasant, MD","My name is Dwayne Lee. I'm a Recording Engineer/Music Producer also a multi 
instrumentalist/songwriter. Im a Musician to the end.",[],dwayne lee record engineer music producer multi instrumentalist songwriter musician end,
3459,39412936.0,"ÜT: 39.056815,-76.840002","Advocate, Ally, Dog Mom, Texas Aggie",[],advocate ally dog mom texas aggie,
3463,1269659210.0,"maysville, ky","I drink coffee, I build lego sets, I play with cats, and I write...a lot.",[],drink coffee build lego set play cat write lot,
3465,1703258186.0,California,Ain’t no question if I want it.. I need it,[],ain question want need,
3469,1478872771.0,"Hollywood , California",watching spider-man opening night December 16th 😗,[],watch spider man open night december,
3470,1.14e+18,"Los Angeles, CA","Follow for the latest news, info  and excitement about #HumanOrigins. Find us on FB/YT/Insta! #scicomm #collaboration #stem wanna help out? Leave a “Tip”!","['HumanOrigins', 'scicomm', 'collaboration', 'stem']",follow latest news info excitement insta wanna help leave tip,human origins scicomm collaboration stem
3471,2436266713.0,"Geyserville, CA","Producer, 26, Northern California",[],producer northern california,
3474,1.4e+18,"South Carolina, USA",some where in da 843 📍 •Snapchat: freakceee •verse 😈,[],snapchat freakceee verse,
3475,9.04e+17,United States,Just living my best life with my boy M.M 💙🌹,[],live best life boy,
3476,855040405.0,XXXMMMXV,— freemyguys. jersey 📍,[],freemyguys jersey,
3480,1.45e+18,"Newark, NJ",22 👅 Bi 🌈 Nyc/Nj area hacked at 10K 🥺🙄 dm for content 😘,[],nyc area hack content,
3483,97729235.0,"Miami, FL",YOU TELL ME,[],tell,
3484,1.02e+18,"Florida, USA","24. I love God, singing, animals, & the color pink. Backup account until Twitter unlocks my main account, @JordanDuhovis (if that ever happens lol)",[],love god sing animals color pink backup account twitter unlock main account happen lol,
3487,3396530212.0,They/Them,PG PICASSO. PG stands for pretty girl. NYC,[],picasso stand pretty girl nyc,
3489,1612926805.0,"Chattanooga, TN",#BLM🖤 I put the ‘me’ in ‘stupid’ - she/her,['BLM'],stupid,blm
3490,191711790.0,Baltimore MD. Trying So Hard..,"The Mother Of Roderick Camphor. #EuropeanBasketball.
Grandmother to Milan Logan Camphor....",['EuropeanBasketball'],mother roderick camphor grandmother milan logan camphor,european basketball
3492,2884937556.0,"Fort Worth, TX",24 and Jaded. @rlgod222 @PlayVALORANT,[],jade,
3494,9.44e+17,"Santa Barbara, CA",💎🐘. 22. Professional Masher. Pokemon Fan/Shiny Hunter. Luigi chad. He/Him.,[],professional masher pokemon fan shiny hunter luigi chad,
3495,248144347.0,"Ohio, USA",29. caffeine addict.,[],caffeine addict,
3498,1.46e+18,"Linden, NJ",REAL Artist - 100% all original pieces - Thinking about minting - REALLY would love your opinion - Recently released from prison - I just want to do what I ❤️,[],real artist original piece think mint love opinion recently release prison want,
3499,2851362402.0,being followed by Justin,👻: taj.biebs | insta: _.taajx | 1/4 of @migos 🔌 | txsu 🥞 | #3MuchProductions 💭,['3MuchProductions'],taj biebs insta taajx txsu muchproductions, 3 much productions
3501,9470822.0,"Austin, TX","Director/Cinematographer. Cinematography is a way to communicate with strangers.  

We are all in the gutter, but some of us are looking at the stars.",[],director cinematographer cinematography way communicate strangers gutter look star,
3502,1.07e+18,"Detroit, MI","Asst Coach for @mousesports | Sponsored by @TeamRazer & @PUMA | insane #SaveNACS supporter | formerly 🇭🇷

#VAMOUZ","['SaveNACS', 'VAMOUZ']",asst coach sponsor insane supporter,save nacs vamouz
3503,15696707.0,Pennsylvania and Maryland,Retired historian/author/academic (NOT DAVID W. BLIGHT),[],retire historian author academic david blight,
3505,43163973.0,Living my best life ✈️🌎,The authentic side and intrusive thoughts  of yours truly. ♌️🏳️‍🌈,[],authentic intrusive thoughts truly,
3506,19130800.0,"New Haven, CT","Forerunner. Carlyles 2022, https://bit.ly/3qSLpup. Wrote “Humane,” https://bit.ly/3DEUmeq. “I didn’t expect it to gain immediate acceptance.” Yale prof.",[],forerunner carlyles write humane expect gain immediate acceptance yale prof,
3507,29650719.0,215/267/610/484,No Need 2 (Fit In) When ya Custom Made 👑🤴🏾#GTM Founder #Philly #NewPhaze #20M #Mr714♋ #boydad2x #autismdad ❤️#marvel❤️#bbw❤️#bigfine❤️#stoner❤️#sneakers,"['GTM', 'Philly', 'NewPhaze', '20M', 'Mr714', 'boydad2x', 'autismdad', 'marvel', 'bbw', 'bigfine', 'stoner', 'sneakers']",need fit custom founder,gtm  philly  new phaze  20 m  mr 714 boydad 2 x autismdad marvel bbw bigfine stoner sneakers
3508,24495011.0,Vancouver,she/her/homo 🏳️‍🌈 “actor”,[],homo actor,
3509,9.22e+17,Texas,TAMU '24 insta~bricecorbin27,[],tamu insta bricecorbin,
3512,781113794.0,"Iowa, USA",blue ribbon winning photographer. midwest dweller looking for my perfect off-the-grid desert property. insta: @sarahkaitlynb 📸 #photography,['photography'],blue ribbon win photographer midwest dweller look perfect grid desert property insta,photography
3514,110021478.0,"Arkansas, USA","…real sweet groovy chick,",[],real sweet groovy chick,
3516,125422892.0,"Phoenix, AZ","Son, Brother, Uncle, Father, Chicano, Human",[],son brother uncle father chicano huma,
3517,1.16e+18,Electric Avenue,🤱🏼,[],,
3519,2682861042.0,Los Angeles,"👨🏻‍💻 I design viral gen-z social apps and you’ve probably used them before. Wink, Juju, Everland, ZoomU, Popstream, and some NFTs 🤫",[],design viral gen social apps probably wink juju everland zoomu popstream nfts,
3520,160085349.0,"Bonita, CA",big padres fan #friarfaithful 🟤🟡...obviously.  Bonita born & raised w/ exception of two years. #onemission  fan too 🚀 along with SDSU,"['friarfaithful', 'onemission']",big padres fan obviously bonita bear raise exception years fan sdsu,friar faithful   one mission
